tasknum,tsktknm,tskstfas,tskactcd,tskclass,tskrqact,tskrspn,tskdassn,tskdtc,tskddue,tskdcls,tskstown,tskstat,tskownts,tskclstm,tskadusr,tskadtm,tskmdusr,tskmdtm,tsactive,tsspare1,tsspare2,tsspare3,tsread1,tsread,tskorder,tssys
2871148D3,2871148,BRISTOL,VBA40,ACTIVE,Sit quas et quasi aspernatur ab architecto in laudantium.,Et sequi provident voluptatem.,2016-09-12,10,2016-09-22,2016-10-28,RO13,C,,,RO13,2016-09-12,RO13,2016-10-28,,,,,,,,
2871148D4,2871148,APPEALS,VBA29,ACTIVE,Sit quas et quasi aspernatur ab architecto in laudantium.,Et sequi provident voluptatem.,2016-10-28,180,2017-04-26,2016-10-28,RO13,C,,,RO13,2016-10-28,RO13,2016-10-28,,,,,,,,
2871207D1,2871207,VSR,VBA31,ACTIVE,Provident sint quos et.,Fugit vitae sit eaque natus et.,2014-02-01,90,2014-05-02,2014-09-30,RO17,C,,,RO17,2014-02-01,RO17,2014-09-30,,,,,,,,
2871207D2,2871207,VSR,VBA35,ACTIVE,Provident sint quos et.,Fugit vitae sit eaque natus et.,2014-09-30,60,2014-11-29,2015-01-22,RO17,C,,,RO17,2014-09-30,RO17,2015-01-22,,,,,,,,
2871207D3,2871207,VSR,VBA30,ACTIVE,Provident sint quos et.,Fugit vitae sit eaque natus et.,2014-09-30,60,2014-11-29,2015-01-22,RO17,C,,,RO17,2014-09-30,RO17,2015-01-22,,,,,,,,
2871207D4,2871207,VSR,VBA30,ACTIVE,Provident sint quos et.,Fugit vitae sit eaque natus et.,2016-05-31,30,2016-06-30,2016-06-01,RO17,C,,,RO17,2016-05-31,RO17,2016-06-01,,,,,,,,
2871207D5,2871207,VSR,VBA09,ACTIVE,Provident sint quos et.,Fugit vitae sit eaque natus et.,2016-06-01,60,2016-07-31,2016-08-02,RO17,C,,,RO17,2016-06-01,RO17,2016-08-02,,,,,,,,
2871207D6,2871207,VSR,VBA40,ACTIVE,Provident sint quos et.,Fugit vitae sit eaque natus et.,2016-09-30,30,2016-10-30,2016-10-06,RO17,C,,,RO17,2016-09-30,RO17,2016-10-06,,,,,,,,
2871207D7,2871207,ARICE1,B,ACTIVE,Provident sint quos et.,Fugit vitae sit eaque natus et.,2017-08-25,30,2017-10-06,,ARICE1,P,,,ARICE1,2017-08-25,,,,,,,,,,
2872913D1,2872913,VSR,VBA35,ACTIVE,Ab ut tempora non vitae facere ullam in ratione.,,2014-02-07,60,2014-04-08,2014-03-11,RO40,C,,,RO40,2014-03-11,RO40,2014-03-11,,,,,,,,
2872913D2,2872913,DRO,VBA17,ACTIVE,Ab ut tempora non vitae facere ullam in ratione.,,2014-03-11,180,2014-09-07,2015-08-13,RO40,C,,,RO40,2014-03-11,RO40,2015-08-13,,,,,,,,
2872913D3,2872913,DRO,VBA02,ACTIVE,Ab ut tempora non vitae facere ullam in ratione.,,2015-08-13,49,2015-10-01,2015-10-01,RO40,C,,,RO40,2015-08-13,RO40,2015-10-01,,,,,,,,
2872913D4,2872913,VSR,VBA40,ACTIVE,Ab ut tempora non vitae facere ullam in ratione.,,2015-11-27,10,2015-12-07,2016-01-12,RO40,C,,,RO40,2015-11-27,RO40,2016-01-12,,,,,,,,
2872913D5,2872913,COACH,VBA15,ACTIVE,Ab ut tempora non vitae facere ullam in ratione.,,2016-01-12,180,2016-07-10,,RO40,P,,,RO40,2016-01-12,RO40,2016-03-18,,,,,,,,
2872913D6,2872913,59,B,ACTIVE,Ab ut tempora non vitae facere ullam in ratione.,,2017-08-22,30,2017-09-21,,,P,,,SBARTELL,2017-08-22,,,,,,,,,,
2872979D1,2872979,0958 N,VBA31,ACTIVE,Blanditiis iste incidunt eveniet dolores itaque.,,2014-02-05,30,2014-03-07,2014-03-26,RO45,C,,,RO45,2014-02-05,RO45,2014-03-26,,,,,,,,
2872979D2,2872979,FILES,VBA35,ACTIVE,Blanditiis iste incidunt eveniet dolores itaque.,,2014-03-26,60,2014-05-25,2014-05-15,RO45,C,,,RO45,2014-03-26,RO45,2014-05-15,,,,,,,,
2872979D3,2872979,DRO,VBA43,ACTIVE,Blanditiis iste incidunt eveniet dolores itaque.,,2014-05-15,365,2015-05-15,2015-01-22,RO45,C,,,RO45,2014-05-15,RO45,2015-01-22,,,,,,,,
2872979D4,2872979,RO45,VBA34,ACTIVE,Blanditiis iste incidunt eveniet dolores itaque.,,2015-07-16,60,2015-09-14,2015-07-16,RO45,C,,,,,RO45,2015-07-16,,,,,,,,
2872979D5,2872979,F9 (VIDEO),VBA15,ACTIVE,Blanditiis iste incidunt eveniet dolores itaque.,,2015-02-19,365,2016-02-19,2016-02-29,RO45,C,,,RO45,2015-07-16,RO45,2016-02-29,,,,,,,,
2872979D6,2872979,POA,VBA07,ACTIVE,Blanditiis iste incidunt eveniet dolores itaque.,,2016-01-04,10,2016-01-14,2016-02-29,RO45,C,,,RO45,2016-01-04,RO45,2016-02-29,,,,,,,,
2872979D7,2872979,59,B,ACTIVE,Blanditiis iste incidunt eveniet dolores itaque.,,2017-10-31,30,2017-11-30,,,P,,,SBARTELL,2017-10-31,,,,,,,,,,
2873420D1,2873420,2155,VBA17,ACTIVE,Placeat illum expedita sint dolorem quo ut.,Unde fuga neque quis hic dignissimos aut ab dolorem.,2014-02-05,60,2014-04-06,2014-03-13,RO54,C,,,RO54,2014-02-05,RO54,2014-03-13,,,,,,,,
2873420D10,2873420,RVSR,VBA07,ACTIVE,Placeat illum expedita sint dolorem quo ut.,Unde fuga neque quis hic dignissimos aut ab dolorem.,2017-09-13,14,2017-09-27,2017-09-29,RO54,C,,,RO54,2017-09-13,RO54,2017-09-29,,,,,,,,
2873420D11,2873420,SSOC SENT,VBA08,ACTIVE,Placeat illum expedita sint dolorem quo ut.,Unde fuga neque quis hic dignissimos aut ab dolorem.,2017-09-13,30,2017-10-13,2017-10-14,RO54,C,,,RO54,2017-09-21,RO54,2017-10-14,,,,,,,,
2873420D12,2873420,59,B,ACTIVE,Placeat illum expedita sint dolorem quo ut.,Unde fuga neque quis hic dignissimos aut ab dolorem.,2017-10-17,30,2017-11-16,,,P,,,SBARTELL,2017-10-17,,,,,,,,,,
2873420D2,2873420,DRO,VBA14,ACTIVE,Placeat illum expedita sint dolorem quo ut.,Unde fuga neque quis hic dignissimos aut ab dolorem.,2014-03-13,90,2014-06-11,2014-07-21,RO54,C,,,RO54,2014-03-13,RO54,2014-07-21,,,,,,,,
2873420D3,2873420,2155,VBA06,ACTIVE,Placeat illum expedita sint dolorem quo ut.,Unde fuga neque quis hic dignissimos aut ab dolorem.,2014-03-13,7,2014-03-20,2014-07-21,RO54,C,,,RO54,2014-03-13,RO54,2014-07-21,,,,,,,,
2873420D4,2873420,POST,VBA32,ACTIVE,Placeat illum expedita sint dolorem quo ut.,Unde fuga neque quis hic dignissimos aut ab dolorem.,2014-07-21,15,2014-08-05,2014-11-14,RO54,C,,,RO54,2014-07-21,RO54,2014-11-14,,,,,,,,
2873420D5,2873420,RO54,VBA34,ACTIVE,Placeat illum expedita sint dolorem quo ut.,Unde fuga neque quis hic dignissimos aut ab dolorem.,2015-02-11,60,2015-04-12,2015-02-11,RO54,C,,,,,RO54,2015-02-11,,,,,,,,
2873420D6,2873420,L 2136,VBA15,ACTIVE,Placeat illum expedita sint dolorem quo ut.,Unde fuga neque quis hic dignissimos aut ab dolorem.,2015-02-11,405,2016-03-22,2016-09-12,RO54,C,,,RO54,2015-02-11,RO54,2016-09-12,,,,,,,,
2873420D7,2873420,LV12,VBA07,ACTIVE,Placeat illum expedita sint dolorem quo ut.,Unde fuga neque quis hic dignissimos aut ab dolorem.,2016-09-12,10,2016-09-22,2016-09-23,RO54,C,,,RO54,2016-09-12,RO54,2016-09-23,,,,,,,,
2873420D8,2873420,LV24,VBA01,ACTIVE,Placeat illum expedita sint dolorem quo ut.,Unde fuga neque quis hic dignissimos aut ab dolorem.,2016-10-26,30,2016-11-25,2016-11-14,RO54,C,,,RO54,2016-09-23,RO54,2016-11-14,,,,,,,,
2873420D9,2873420,LV12,VBA42,ACTIVE,Placeat illum expedita sint dolorem quo ut.,Unde fuga neque quis hic dignissimos aut ab dolorem.,2017-01-05,30,2017-02-04,2017-09-13,RO54,C,,,RO54,2016-11-14,RO54,2017-09-13,,,,,,,,
2873731D1,2873731,VSR,VBA35,ACTIVE,Recusandae minima sint ullam quod ex aliquam veritatis.,,2014-02-06,60,2014-04-07,2014-03-06,RO81,C,,,RO81,2014-02-06,RO81,2014-03-06,,,,,,,,
2873731D2,2873731,DRO,VBA17,ACTIVE,Recusandae minima sint ullam quod ex aliquam veritatis.,,2014-03-06,60,2014-05-05,2015-01-27,RO81,C,,,RO81,2014-03-06,RO81,2015-01-27,,,,,,,,
2873731D3,2873731,PMC-081,VBA30,ACTIVE,Recusandae minima sint ullam quod ex aliquam veritatis.,,2014-12-11,30,2015-01-10,2015-01-27,RO19,C,,,RO19,2014-12-11,RO81,2015-01-27,,,,,,,,
2873731D4,2873731,RO81,VBA34,ACTIVE,Recusandae minima sint ullam quod ex aliquam veritatis.,,2015-11-02,60,2016-01-01,2015-11-13,RO81,C,,,,,RO81,2015-11-13,,,,,,,,
2873731D5,2873731,VSR,VBA40,ACTIVE,Recusandae minima sint ullam quod ex aliquam veritatis.,,2015-11-13,1,2015-11-14,2015-11-18,RO81,C,,,RO81,2015-11-13,RO81,2015-11-18,,,,,,,,
2873731D6,2873731,VARO 319,VBA15,ACTIVE,Recusandae minima sint ullam quod ex aliquam veritatis.,,2015-11-18,180,2016-05-16,,RO81,P,,,RO81,2015-11-18,RO81,2015-11-18,,,,,,,,
2874031D1,2874031,VSR,VBA31,ACTIVE,Laboriosam sunt aspernatur qui.,,2014-02-06,30,2014-03-08,2014-03-13,RO48,C,,,RO48,2014-02-06,RO48,2014-03-13,,,,,,,,
2874031D10,2874031,59,B,ACTIVE,Laboriosam sunt aspernatur qui.,,2017-08-22,30,2017-09-21,,,P,,,SBARTELL,2017-08-22,,,,,,,,,,
2874031D2,2874031,VSR,VBA35,ACTIVE,Laboriosam sunt aspernatur qui.,,2014-03-13,60,2014-05-12,2014-03-31,RO48,C,,,RO48,2014-03-13,RO48,2014-03-31,,,,,,,,
2874031D3,2874031,VSR,VBA06,ACTIVE,Laboriosam sunt aspernatur qui.,,2014-03-31,30,2014-04-30,2014-08-21,RO48,C,,,RO48,2014-03-31,RO48,2014-08-21,,,,,,,,
2874031D4,2874031,DRO,VBA17,ACTIVE,Laboriosam sunt aspernatur qui.,,2014-08-21,300,2015-06-17,2015-03-02,RO48,C,,,RO48,2014-08-21,RO48,2015-03-02,,,,,,,,
2874031D5,2874031,VSR,VBA40,ACTIVE,Laboriosam sunt aspernatur qui.,,2015-03-23,30,2015-04-22,2015-03-25,RO48,C,,,RO48,2015-03-23,RO48,2015-03-25,,,,,,,,
2874031D6,2874031,CA,VBA15,ACTIVE,Laboriosam sunt aspernatur qui.,,2015-03-25,180,2015-09-21,2015-11-18,RO48,C,,,RO48,2015-03-25,RO48,2015-12-21,,,,,,,,
2874031D7,2874031,DRO,VBA40,ACTIVE,Laboriosam sunt aspernatur qui.,,2015-03-25,120,2015-07-23,2015-05-01,RO48,C,,,RO48,2015-03-25,RO48,2015-05-01,,,,,,,,
2874031D8,2874031,CA,VBA30,ACTIVE,Laboriosam sunt aspernatur qui.,,2015-05-01,60,2015-06-30,2015-05-05,RO48,C,,,RO48,2015-05-01,RO48,2015-05-05,,,,,,,,
2874031D9,2874031,SRENNER,D,ACTIVE,Laboriosam sunt aspernatur qui.,,2017-08-10,180,2018-02-06,,TBOSCO,P,,,TBOSCO,2017-08-10,SRENNER,2017-11-21,,,,,,,,
2874889D1,2874889,VSR,VBA31,ACTIVE,Facere sint repellendus cumque quae perferendis et ut.,,2014-02-05,60,2014-04-06,2014-04-15,RO31,C,,,RO31,2014-02-07,RO31,2014-04-15,,,,,,,,
2874889D2,2874889,MJN,VBA31,ACTIVE,Facere sint repellendus cumque quae perferendis et ut.,,2014-04-15,30,2014-05-15,2014-04-15,RO31,C,,,RO31,2014-04-15,RO31,2014-04-15,,,,,,,,
2874889D3,2874889,VAMC FY,VBA01,ACTIVE,Facere sint repellendus cumque quae perferendis et ut.,,2015-10-22,30,2015-11-21,2015-11-23,RO31,C,,,RO31,2015-10-22,RO31,2015-11-23,,,,,,,,
2874889D4,2874889,BN,VBA01,ACTIVE,Facere sint repellendus cumque quae perferendis et ut.,,2015-11-23,30,2015-12-23,2015-11-23,RO31,C,,,RO31,2015-11-23,RO31,2015-11-23,,,,,,,,
2874889D5,2874889,BN,VBA30,ACTIVE,Facere sint repellendus cumque quae perferendis et ut.,,2016-01-12,30,2016-02-11,2016-01-12,RO31,C,,,RO31,2016-01-12,RO31,2016-01-12,,,,,,,,
2874889D6,2874889,VSR,VBA40,ACTIVE,Facere sint repellendus cumque quae perferendis et ut.,,2016-01-29,60,2016-03-29,2016-02-02,RO31,C,,,RO31,2016-02-02,RO31,2016-02-02,,,,,,,,
2874889D7,2874889,BN,VBA15,ACTIVE,Facere sint repellendus cumque quae perferendis et ut.,,2016-02-02,800,2018-04-12,,RO31,P,,,RO31,2016-02-02,RO31,2017-06-19,,,,,,,,
2874889D8,2874889,59,B,ACTIVE,Facere sint repellendus cumque quae perferendis et ut.,,2017-08-22,30,2017-09-21,,,P,,,SBARTELL,2017-08-22,,,,,,,,,,
2875194D1,2875194,VSR,VBA31,ACTIVE,Laborum reiciendis officia enim sint ut id quis.,Mollitia tempore quibusdam itaque fugit.,2014-02-08,90,2014-05-09,2016-01-04,RO17,C,,,RO17,2014-02-08,RO17,2016-01-04,,,,,,,,
2875194D2,2875194,VSR,VBA40,ACTIVE,Laborum reiciendis officia enim sint ut id quis.,Mollitia tempore quibusdam itaque fugit.,2016-03-24,30,2016-04-23,2016-04-02,RO17,C,,,RO17,2016-03-24,RO17,2016-04-02,,,,,,,,
2875194D3,2875194,VSO,VBA07,ACTIVE,Laborum reiciendis officia enim sint ut id quis.,Mollitia tempore quibusdam itaque fugit.,2016-04-02,10,2016-04-12,2016-05-09,RO17,C,,,RO17,2016-04-02,RO17,2016-05-09,,,,,,,,
2875194D4,2875194,59,B,ACTIVE,Laborum reiciendis officia enim sint ut id quis.,Mollitia tempore quibusdam itaque fugit.,2017-08-22,30,2017-09-21,,,P,,,SBARTELL,2017-08-22,,,,,,,,,,
2875943D1,2875943,RVSR,VBA43,ACTIVE,Nam occaecati quos architecto qui qui facilis dolore.,Sint ipsa enim aut nesciunt harum itaque.,2015-08-26,90,2015-11-24,2016-08-22,RO19,C,,,RO19,2014-04-18,RO19,2016-08-22,,,,,,,,
2875943D2,2875943,VSR,VBA35,ACTIVE,Nam occaecati quos architecto qui qui facilis dolore.,Sint ipsa enim aut nesciunt harum itaque.,2014-02-20,60,2014-04-21,2014-04-18,RO19,C,,,RO19,2014-02-20,RO19,2014-04-18,,,,,,,,
2875943D3,2875943,59,B,ACTIVE,Nam occaecati quos architecto qui qui facilis dolore.,Sint ipsa enim aut nesciunt harum itaque.,2017-08-22,30,2017-09-21,,,P,,,SBARTELL,2017-08-22,,,,,,,,,,
2875943D4,2875943,VSR,VBA07,ACTIVE,Nam occaecati quos architecto qui qui facilis dolore.,Sint ipsa enim aut nesciunt harum itaque.,2016-10-03,10,2016-10-13,2016-10-12,RO19,C,,,RO19,2016-10-03,RO19,2016-10-12,,,,,,,,
2875943D5,2875943,GRI,VBA17,ACTIVE,Nam occaecati quos architecto qui qui facilis dolore.,Sint ipsa enim aut nesciunt harum itaque.,2017-08-07,1,2017-08-08,2017-08-11,RO19,C,,,RO19,2016-10-12,RO19,2017-08-11,,,,,,,,
2876008D1,2876008,VSR,VBA35,ACTIVE,Et repellendus magni quaerat.,,2014-03-27,60,2014-05-26,2014-03-27,RO48,C,,,RO48,2014-03-27,RO48,2014-03-27,,,,,,,,
2876008D10,2876008,VSRE,VBA06,ACTIVE,Et repellendus magni quaerat.,,2016-01-29,30,2016-02-28,2016-02-01,RO48,C,,,RO48,2016-01-29,RO48,2016-02-01,,,,,,,,
2876008D11,2876008,RVSR,VBA40,ACTIVE,Et repellendus magni quaerat.,,2016-02-01,30,2016-03-02,2016-02-03,RO48,C,,,RO48,2016-02-01,RO48,2016-02-03,,,,,,,,
2876008D12,2876008,RVSR,VBA07,ACTIVE,Et repellendus magni quaerat.,,2016-02-03,10,2016-02-13,2016-02-04,RO48,C,,,RO48,2016-02-03,RO48,2016-02-04,,,,,,,,
2876008D13,2876008,RVSR,VBA30,ACTIVE,Et repellendus magni quaerat.,,2016-02-04,30,2016-03-05,2016-05-17,RO48,C,,,RO48,2016-02-04,RO48,2016-05-17,,,,,,,,
2876008D14,2876008,59,B,ACTIVE,Et repellendus magni quaerat.,,2017-10-17,30,2017-11-16,,,P,,,SBARTELL,2017-10-17,,,,,,,,,,
2876008D2,2876008,DRO,VBA17,ACTIVE,Et repellendus magni quaerat.,,2014-03-27,300,2015-01-21,2015-02-04,RO48,C,,,RO48,2014-03-27,RO48,2015-02-04,,,,,,,,
2876008D3,2876008,DRO,VBA14,ACTIVE,Et repellendus magni quaerat.,,2015-02-04,150,2015-07-04,2015-07-02,RO48,C,,,RO48,2015-02-04,RO48,2015-07-02,,,,,,,,
2876008D4,2876008,VSR,VBA04,ACTIVE,Et repellendus magni quaerat.,,2015-07-02,30,2015-08-01,2015-09-11,RO48,C,,,RO48,2015-07-02,RO48,2015-09-11,,,,,,,,
2876008D5,2876008,DRO,VBA01,ACTIVE,Et repellendus magni quaerat.,,2015-09-11,30,2015-10-11,2015-10-22,RO48,C,,,RO48,2015-09-11,RO48,2015-10-22,,,,,,,,
2876008D6,2876008,VSR,VBA40,ACTIVE,Et repellendus magni quaerat.,,2015-11-17,30,2015-12-17,2016-01-05,RO48,C,,,RO48,2015-11-17,RO48,2016-01-05,,,,,,,,
2876008D7,2876008,VSR,VBA30,ACTIVE,Et repellendus magni quaerat.,,2016-01-05,10,2016-01-15,2016-02-01,RO48,C,,,RO48,2016-01-05,RO48,2016-02-01,,,,,,,,
2876008D8,2876008,VSR,VBA30,ACTIVE,Et repellendus magni quaerat.,,2016-01-05,30,2016-02-04,2016-01-05,RO48,C,,,RO48,2016-01-05,RO48,2016-01-05,,,,,,,,
2876008D9,2876008,VSR,VBA05,ACTIVE,Et repellendus magni quaerat.,,2016-01-06,30,2016-02-05,2016-02-01,RO48,C,,,RO48,2016-01-06,RO48,2016-02-01,,,,,,,,
2876293D1,2876293,VSR,VBA31,ACTIVE,Possimus distinctio itaque quaerat exercitationem aut vel odio sit.,Soluta nemo similique repudiandae officiis voluptas ex.,2014-02-11,30,2014-03-13,2015-01-08,RO48,C,,,RO48,2014-02-11,RO48,2015-01-08,,,,,,,,
2876293D10,2876293,CA,VBA30,ACTIVE,Possimus distinctio itaque quaerat exercitationem aut vel odio sit.,Soluta nemo similique repudiandae officiis voluptas ex.,2016-01-27,30,2016-02-26,2016-02-24,RO48,C,,,RO48,2016-01-27,RO48,2016-02-24,,,,,,,,
2876293D11,2876293,VSR,VBA06,ACTIVE,Possimus distinctio itaque quaerat exercitationem aut vel odio sit.,Soluta nemo similique repudiandae officiis voluptas ex.,2016-07-26,60,2016-09-24,2017-03-03,RO48,C,,,RO48,2016-07-26,RO48,2017-03-03,,,,,,,,
2876293D12,2876293,59,B,ACTIVE,Possimus distinctio itaque quaerat exercitationem aut vel odio sit.,Soluta nemo similique repudiandae officiis voluptas ex.,2017-08-22,30,2017-09-21,,,P,,,SBARTELL,2017-08-22,,,,,,,,,,
2876293D2,2876293,PHONE CALL,VBA17,ACTIVE,Possimus distinctio itaque quaerat exercitationem aut vel odio sit.,Soluta nemo similique repudiandae officiis voluptas ex.,2014-01-06,300,2014-11-02,2015-02-12,RO48,C,,,RO48,2015-01-08,RO48,2015-02-12,,,,,,,,
2876293D3,2876293,VSR,VBA35,ACTIVE,Possimus distinctio itaque quaerat exercitationem aut vel odio sit.,Soluta nemo similique repudiandae officiis voluptas ex.,2015-01-08,60,2015-03-09,2015-01-29,RO48,C,,,RO48,2015-01-08,RO48,2015-01-29,,,,,,,,
2876293D4,2876293,VSR,VBA30,ACTIVE,Possimus distinctio itaque quaerat exercitationem aut vel odio sit.,Soluta nemo similique repudiandae officiis voluptas ex.,2015-01-29,30,2015-02-28,2015-02-12,RO48,C,,,RO48,2015-01-29,RO48,2015-02-12,,,,,,,,
2876293D5,2876293,DRO,VBA17,ACTIVE,Possimus distinctio itaque quaerat exercitationem aut vel odio sit.,Soluta nemo similique repudiandae officiis voluptas ex.,2015-02-12,300,2015-12-09,2015-11-19,RO48,C,,,RO48,2015-02-12,RO48,2015-11-19,,,,,,,,
2876293D6,2876293,VSR,VBA40,ACTIVE,Possimus distinctio itaque quaerat exercitationem aut vel odio sit.,Soluta nemo similique repudiandae officiis voluptas ex.,2015-12-08,30,2016-01-07,2015-12-08,RO48,C,,,RO48,2015-12-08,RO48,2015-12-08,,,,,,,,
2876293D7,2876293,VSR,VBA01,ACTIVE,Possimus distinctio itaque quaerat exercitationem aut vel odio sit.,Soluta nemo similique repudiandae officiis voluptas ex.,2015-12-08,30,2016-01-07,2016-01-08,RO48,C,,,RO48,2015-12-08,RO48,2016-01-08,,,,,,,,
2876293D8,2876293,DRO ,VBA30,ACTIVE,Possimus distinctio itaque quaerat exercitationem aut vel odio sit.,Soluta nemo similique repudiandae officiis voluptas ex.,2016-01-08,30,2016-02-07,2016-01-12,RO48,C,,,RO48,2016-01-08,RO48,2016-01-12,,,,,,,,
2876293D9,2876293,DRO,VBA07,ACTIVE,Possimus distinctio itaque quaerat exercitationem aut vel odio sit.,Soluta nemo similique repudiandae officiis voluptas ex.,2016-01-12,21,2016-02-02,2016-01-27,RO48,C,,,RO48,2016-01-12,RO48,2016-01-27,,,,,,,,
2876729D1,2876729,J SWIFT,VBA35,ACTIVE,Eos in dolor consequuntur et fuga sed officiis.,,2014-02-11,60,2014-04-12,2014-02-20,RO35,C,,,RO35,2014-02-11,RO35,2014-02-20,,,,,,,,
2876729D2,2876729,B PANKNIN,VBA17,ACTIVE,Eos in dolor consequuntur et fuga sed officiis.,,2014-02-20,60,2014-04-21,2014-03-27,RO35,C,,,RO35,2014-02-20,RO35,2014-03-27,,,,,,,,
2876729D3,2876729,B PANKNIN,VBA40,ACTIVE,Eos in dolor consequuntur et fuga sed officiis.,,2014-08-28,355,2015-08-18,2015-09-01,RO35,C,,,RO35,2014-08-28,RO35,2015-10-14,,,,,,,,
2876729D4,2876729,K BURBIE,VBA15,ACTIVE,Eos in dolor consequuntur et fuga sed officiis.,,2015-12-09,700,2017-11-08,2017-09-18,RO35,C,,,RO35,2015-12-09,RO35,2017-09-18,,,,,,,,
2876729D5,2876729,25,A,,Eos in dolor consequuntur et fuga sed officiis.,,2017-10-27,65,2017-12-31,,BDANIEL,P,,,BDANIEL,2017-10-27,,,,,,,,,,
2878331D1,2878331,VSR,VBA35,ACTIVE,Non culpa rerum sunt.,,2014-06-02,60,2014-08-01,2014-08-08,RO19,C,,,RO19,2014-06-02,RO19,2014-08-08,,,,,,,,
2878331D2,2878331,VSR,VBA10,ACTIVE,Non culpa rerum sunt.,,2014-06-02,60,2014-08-01,2014-06-13,RO19,C,,,RO19,2014-06-02,RO19,2014-06-13,,,,,,,,
2878331D3,2878331,59,B,ACTIVE,Non culpa rerum sunt.,,2017-08-22,30,2017-09-21,,,P,,,SBARTELL,2017-08-22,,,,,,,,,,
2878331D4,2878331,VSR,VBA03,ACTIVE,Non culpa rerum sunt.,,2014-08-08,30,2014-09-07,2014-08-08,RO19,C,,,RO19,2014-08-08,RO19,2014-08-08,,,,,,,,
2878331D6,2878331,VSR,VBA15,ACTIVE,Non culpa rerum sunt.,,2014-10-02,180,2015-03-31,2015-10-01,RO19,C,,,RO19,2014-10-02,RO19,2015-10-01,,,,,,,,
2878331D8,2878331,VSR,VBA07,ACTIVE,Non culpa rerum sunt.,,2016-04-07,10,2016-04-17,2016-04-23,RO19,C,,,RO19,2016-04-07,RO19,2016-04-23,,,,,,,,
2878331D9,2878331,JAC,VBA17,ACTIVE,Non culpa rerum sunt.,,2016-04-23,1,2016-04-24,2017-06-28,RO19,C,,,RO19,2016-04-23,RO19,2017-06-28,,,,,,,,
2878844D1,2878844,NOD,VBA35,ACTIVE,Id quasi aperiam quia dolores.,,2014-02-15,60,2014-04-16,2014-02-15,RO22,C,,,RO22,2014-02-15,RO22,2014-02-15,,,,,,,,
2878844D2,2878844,F9,VBA40,ACTIVE,Id quasi aperiam quia dolores.,,2014-12-27,30,2015-01-26,2014-12-27,RO22,C,,,RO22,2014-12-27,RO22,2014-12-27,,,,,,,,
2878844D3,2878844,FM9-DO,VBA15,ACTIVE,Id quasi aperiam quia dolores.,,2016-05-19,180,2016-11-15,2016-11-16,RO22,C,,,RO22,2016-05-19,RO22,2016-11-16,,,,,,,,
2878844D4,2878844,RM,VBA07,ACTIVE,Id quasi aperiam quia dolores.,,2017-10-18,14,2017-11-01,2017-11-01,RO22,C,,,RO22,2017-10-18,RO22,2017-11-01,,,,,,,,
2878844D5,2878844,59,B,ACTIVE,Id quasi aperiam quia dolores.,,2017-11-02,30,2017-12-02,,,P,,,SBARTELL,2017-11-02,,,,,,,,,,
2878886D1,2878886,VSR,VBA31,ACTIVE,Dicta velit consequatur fugiat ex possimus nisi.,Ut enim quo mollitia ut labore.,2014-02-15,90,2014-05-16,2015-08-26,RO17,C,,,RO17,2014-02-15,RO17,2015-08-26,,,,,,,,
2878886D2,2878886,PROJ,VBA30,ACTIVE,Dicta velit consequatur fugiat ex possimus nisi.,Ut enim quo mollitia ut labore.,2015-08-26,30,2015-09-25,2015-10-29,RO17,C,,,RO17,2015-08-26,RO17,2015-10-29,,,,,,,,
2878886D3,2878886,VSR,VBA31,ACTIVE,Dicta velit consequatur fugiat ex possimus nisi.,Ut enim quo mollitia ut labore.,2015-10-29,60,2015-12-28,2016-02-10,RO17,C,,,RO17,2015-10-29,RO17,2016-02-10,,,,,,,,
2878886D4,2878886,VSR,VBA30,ACTIVE,Dicta velit consequatur fugiat ex possimus nisi.,Ut enim quo mollitia ut labore.,2016-04-08,10,2016-04-18,2017-02-28,RO17,C,,,RO17,2016-04-01,RO17,2017-02-28,,,,,,,,
2878886D5,2878886,59,B,ACTIVE,Dicta velit consequatur fugiat ex possimus nisi.,Ut enim quo mollitia ut labore.,2017-08-22,30,2017-09-21,,,P,,,SBARTELL,2017-08-22,,,,,,,,,,
2879438D1,2879438,DRO,VBA17,ACTIVE,Accusamus consequatur facere voluptatibus nihil et.,,2014-02-18,180,2014-08-17,2015-03-31,RO16,C,,,RO16,2014-02-18,RO16,2015-03-31,,,,,,,,
2879438D2,2879438,DRO,VBA43,ACTIVE,Accusamus consequatur facere voluptatibus nihil et.,,2015-03-31,30,2015-04-30,2016-01-06,RO16,C,,,RO16,2015-03-31,RO16,2016-01-06,,,,,,,,
2879438D3,2879438,VSR,VBA38,ACTIVE,Accusamus consequatur facere voluptatibus nihil et.,,2017-03-01,30,2017-03-31,2017-04-13,RO16,C,,,RO16,2017-03-01,RO16,2017-04-13,,,,,,,,
2879438D4,2879438,VSR,VBA05,ACTIVE,Accusamus consequatur facere voluptatibus nihil et.,,2017-04-13,30,2017-05-13,2017-05-15,RO16,C,,,RO16,2017-04-13,RO16,2017-05-15,,,,,,,,
2879438D5,2879438,DRO,VBA42,ACTIVE,Accusamus consequatur facere voluptatibus nihil et.,,2017-05-15,30,2017-06-14,2017-06-08,RO16,C,,,RO16,2017-05-15,RO16,2017-06-08,,,,,,,,
