tasknum,tsktknm,tskstfas,tskactcd,tskclass,tskrqact,tskrspn,tskdassn,tskdtc,tskddue,tskdcls,tskstown,tskstat,tskownts,tskclstm,tskadusr,tskadtm,tskmdusr,tskmdtm,tsactive,tsspare1,tsspare2,tsspare3,tsread1,tsread,tskorder,tssys
3342058D6,3156846,VSR,VBA30,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-12-30 00:00:00 UTC,30,2017-01-29 00:00:00 UTC,2017-05-31 00:00:00 UTC,RO55,C,,,RO55,2016-12-30 00:00:00 UTC,RO55,2017-05-31 00:00:00 UTC,,,,,,,,
3156846D6,3156846,DRO4,VBA15,ACTIVE,Nobis veritatis quam minima dolorem.,,2017-06-05 00:00:00 UTC,180,2017-12-02 00:00:00 UTC,2017-06-05 00:00:00 UTC,RO55,C,,,RO55,2017-06-05 00:00:00 UTC,RO55,2017-06-05 00:00:00 UTC,,,,,,,,
3362034D6,3156846,DRO4,VBA15,ACTIVE,Nobis veritatis quam minima dolorem.,,2017-06-05 00:00:00 UTC,180,2017-12-02 00:00:00 UTC,,RO55,P,,,RO55,2017-06-05 00:00:00 UTC,RO55,2017-06-05 00:00:00 UTC,,,,,,,,
3342058D8,3156846,DRO4,VBA15,ACTIVE,Nobis veritatis quam minima dolorem.,,2017-05-31 00:00:00 UTC,180,2017-11-27 00:00:00 UTC,2017-06-05 00:00:00 UTC,RO55,C,,,RO55,2017-05-31 00:00:00 UTC,RO55,2017-06-05 00:00:00 UTC,,,,,,,,
3342058D7,3156846,DR4,VBA30,ACTIVE,Nobis veritatis quam minima dolorem.,,2017-05-31 00:00:00 UTC,60,2017-07-30 00:00:00 UTC,2017-05-31 00:00:00 UTC,RO55,C,,,RO55,2017-05-31 00:00:00 UTC,RO55,2017-05-31 00:00:00 UTC,,,,,,,,
3156846D25,3156846,59,B,ACTIVE,Nobis veritatis quam minima dolorem.,,2017-10-30 12:03:58 UTC,30,2017-11-29 17:03:58 UTC,,BVAPSORISIO,P,,,BVAPSORISIO,2017-10-30 12:03:58 UTC,,,,,,,,,,
3156846D7,3156846,59,B,ACTIVE,Nobis veritatis quam minima dolorem.,,2017-08-22 00:00:00 UTC,30,2017-09-21 00:00:00 UTC,,,P,,,SBARTELL,2017-08-22 00:00:00 UTC,,,,,,,,,,
3342058D9,3156846,59,B,ACTIVE,Nobis veritatis quam minima dolorem.,,2017-08-22 00:00:00 UTC,30,2017-09-21 00:00:00 UTC,,,P,,,SBARTELL,2017-08-22 00:00:00 UTC,,,,,,,,,,
3362034D7,3156846,59,B,ACTIVE,Nobis veritatis quam minima dolorem.,,2017-08-22 00:00:00 UTC,30,2017-09-21 00:00:00 UTC,,,P,,,SBARTELL,2017-08-22 00:00:00 UTC,,,,,,,,,,
3156846D8,3156846,BVA,VBA15,ACTIVE,Nobis veritatis quam minima dolorem.,,2017-08-31 00:00:00 UTC,180,2018-02-27 00:00:00 UTC,,RO55,P,,,RO55,2017-08-31 00:00:00 UTC,RO55,2017-08-31 00:00:00 UTC,,,,,,,,
3282749D1,3282749,VBMS,VBA35,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2016-02-19 00:00:00 UTC,120,2016-06-18 00:00:00 UTC,2016-03-31 00:00:00 UTC,RO18,C,,,RO18,2016-02-19 00:00:00 UTC,RO18,2016-03-31 00:00:00 UTC,,,,,,,,
3282749D2,3282749,VBMS,VBA40,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2016-04-29 00:00:00 UTC,30,2016-05-29 00:00:00 UTC,2016-07-09 00:00:00 UTC,RO18,C,,,RO18,2016-04-29 00:00:00 UTC,RO18,2016-07-09 00:00:00 UTC,,,,,,,,
3282749D3,3282749,VBMS,VBA17,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2016-07-09 00:00:00 UTC,300,2017-05-05 00:00:00 UTC,2016-10-06 00:00:00 UTC,RO18,C,,,RO18,2016-07-09 00:00:00 UTC,RO18,2016-10-06 00:00:00 UTC,,,,,,,,
3282749D4,3282749,VBMS,VBA40,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2016-07-11 00:00:00 UTC,30,2016-08-10 00:00:00 UTC,2016-08-13 00:00:00 UTC,RO18,C,,,RO18,2016-07-11 00:00:00 UTC,RO18,2016-08-13 00:00:00 UTC,,,,,,,,
3282749D5,3282749,VBMS,VBA06,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2016-08-25 00:00:00 UTC,60,2016-10-24 00:00:00 UTC,2016-10-06 00:00:00 UTC,RO18,C,,,RO18,2016-08-25 00:00:00 UTC,RO18,2016-10-06 00:00:00 UTC,,,,,,,,
3282749D7,3282749,VBMS,VBA29,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2016-12-22 00:00:00 UTC,180,2017-06-20 00:00:00 UTC,2017-08-07 00:00:00 UTC,RO18,C,,,RO18,2016-12-22 00:00:00 UTC,KDAUGHERT,2017-08-04 00:00:00 UTC,,,,,,,,
3282749D6,3282749,646,VBA07,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2016-10-06 00:00:00 UTC,10,2016-10-16 00:00:00 UTC,2016-10-17 00:00:00 UTC,RO18,C,,,RO18,2016-10-06 00:00:00 UTC,RO18,2016-10-17 00:00:00 UTC,,,,,,,,
3282749D8,3282749,VBMS,VBA40,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2016-12-23 00:00:00 UTC,30,2017-01-22 00:00:00 UTC,2017-01-06 00:00:00 UTC,RO18,C,,,RO18,2016-12-23 00:00:00 UTC,RO18,2017-01-06 00:00:00 UTC,,,,,,,,
3282749D11,3282749,TB HEARING,VBA15,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2017-09-26 00:00:00 UTC,180,2018-03-25 00:00:00 UTC,2017-11-30 00:00:00 UTC,RO18,C,,,RO18,2017-09-26 00:00:00 UTC,RO18,2017-11-30 00:00:00 UTC,,,,,,,,
3282749D10,3282749,ARICE1,B,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2017-07-12 00:00:00 UTC,30,2017-08-23 00:00:00 UTC,2017-08-07 00:00:00 UTC,ARICE1,C,,,ARICE1,2017-07-12 00:00:00 UTC,KDAUGHERT,2017-08-04 00:00:00 UTC,,,,,,,,
3282749D9,3282749,MLEMKE,B,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2017-07-01 00:00:00 UTC,30,2017-08-11 00:00:00 UTC,2017-07-12 00:00:00 UTC,MLEMKE,C,,,MLEMKE,2017-07-01 00:00:00 UTC,ARICE1,2017-07-12 00:00:00 UTC,,,,,,,,
3282749D12,3282749,59,B,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2017-11-14 12:01:30 UTC,30,2017-12-14 17:01:30 UTC,,BVAPSORISIO,P,,,BVAPSORISIO,2017-11-14 12:01:30 UTC,,,,,,,,,,
3283372D2,3283372,BVA,VBA15,ACTIVE,Corrupti accusantium voluptatum totam.,,2016-06-20 00:00:00 UTC,90,2016-09-18 00:00:00 UTC,2017-01-04 00:00:00 UTC,RO19,C,,,RO19,2016-06-20 00:00:00 UTC,RO19,2017-12-05 00:00:00 UTC,,,,,,,,
3283372D3,3283372,VSR,VBA30,ACTIVE,Corrupti accusantium voluptatum totam.,,2017-01-04 00:00:00 UTC,30,2017-02-03 00:00:00 UTC,2017-11-07 00:00:00 UTC,RO19,C,,,RO19,2017-01-04 00:00:00 UTC,RO19,2017-11-07 00:00:00 UTC,,,,,,,,
3283372D1,3283372,CA,VBA15,ACTIVE,Corrupti accusantium voluptatum totam.,,2017-11-07 00:00:00 UTC,180,2018-05-06 00:00:00 UTC,2017-11-07 00:00:00 UTC,RO19,C,,,RO19,2017-11-07 00:00:00 UTC,RO19,2017-11-07 00:00:00 UTC,,,,,,,,
3283372D4,3283372,BVA,VBA15,ACTIVE,Corrupti accusantium voluptatum totam.,,2017-12-05 00:00:00 UTC,180,2018-06-03 00:00:00 UTC,,RO19,P,,,RO19,2017-12-05 00:00:00 UTC,RO19,2017-12-05 00:00:00 UTC,,,,,,,,
3449656D1,3449656,DRO,VBA43,ACTIVE,Eum perspiciatis ad atque dignissimos ut ut vel.,,2016-11-28 00:00:00 UTC,120,2017-03-28 00:00:00 UTC,2017-09-20 00:00:00 UTC,RO04,C,,,RO04,2016-11-28 00:00:00 UTC,RO04,2017-09-20 00:00:00 UTC,,,,,,,,
3449656D4,3449656,59,B,ACTIVE,Eum perspiciatis ad atque dignissimos ut ut vel.,,2017-10-17 00:00:00 UTC,30,2017-11-16 00:00:00 UTC,,,P,,,SBARTELL,2017-10-17 00:00:00 UTC,,,,,,,,,,
3449656D3,3449656,DRO,VBA43,ACTIVE,Eum perspiciatis ad atque dignissimos ut ut vel.,,2017-10-12 00:00:00 UTC,120,2018-02-09 00:00:00 UTC,2017-10-13 00:00:00 UTC,RO04,C,,,RO04,2017-10-12 00:00:00 UTC,RO04,2017-10-13 00:00:00 UTC,,,,,,,,
3449656D2,3449656,DRO,VBA17,ACTIVE,Eum perspiciatis ad atque dignissimos ut ut vel.,,2017-09-20 00:00:00 UTC,60,2017-11-19 00:00:00 UTC,2017-09-26 00:00:00 UTC,RO04,C,,,RO04,2017-09-20 00:00:00 UTC,RO04,2017-09-26 00:00:00 UTC,,,,,,,,
3014889D11,3461497,59,B1,,Tempora numquam eius repellat veritatis.,Quia accusamus quia nihil odio.,2017-01-18 00:00:00 UTC,15,2017-02-08 00:00:00 UTC,2017-02-15 00:00:00 UTC,KBERGNAUM,C,,,KBERGNAUM,2016-12-20 00:00:00 UTC,MLEMKE,2017-02-15 00:00:00 UTC,,,,,,,,
3461497D2,3461497,355,VBA30,ACTIVE,Tempora numquam eius repellat veritatis.,Quia accusamus quia nihil odio.,2017-03-15 00:00:00 UTC,30,2017-04-14 00:00:00 UTC,2017-06-20 00:00:00 UTC,SROMAGUER,C,,,SROMAGUER,2017-03-15 00:00:00 UTC,RO55,2017-06-20 00:00:00 UTC,,,,,,,,
3461497D1,3461497,MLEMKE,B,ACTIVE,Tempora numquam eius repellat veritatis.,Quia accusamus quia nihil odio.,2017-02-15 00:00:00 UTC,20,2017-03-15 00:00:00 UTC,2017-03-10 00:00:00 UTC,MLEMKE,C,,,MLEMKE,2017-02-15 00:00:00 UTC,GWHITE,2017-03-10 00:00:00 UTC,,,,,,,,
3461497D3,3461497,DRO4,VBA15,ACTIVE,Tempora numquam eius repellat veritatis.,Quia accusamus quia nihil odio.,2017-06-20 00:00:00 UTC,180,2017-12-17 00:00:00 UTC,2017-08-31 00:00:00 UTC,RO55,C,,,RO55,2017-06-20 00:00:00 UTC,RO55,2017-08-31 00:00:00 UTC,,,,,,,,
3461497D4,3461497,BVA,VBA15,ACTIVE,Tempora numquam eius repellat veritatis.,Quia accusamus quia nihil odio.,2017-08-31 00:00:00 UTC,180,2018-02-27 00:00:00 UTC,,RO55,P,,,RO55,2017-08-31 00:00:00 UTC,RO55,2017-08-31 00:00:00 UTC,,,,,,,,
3467828D2,3467828,DRO4,VBA15,ACTIVE,At harum modi et necessitatibus reiciendis sapiente quis deserunt.,,2017-05-24 00:00:00 UTC,180,2017-11-20 00:00:00 UTC,2017-08-10 00:00:00 UTC,RO55,C,,,RO55,2017-05-24 00:00:00 UTC,RO55,2017-08-10 00:00:00 UTC,,,,,,,,
3467828D1,3467828,"SAN JUAN, PR",VBA30,ACTIVE,At harum modi et necessitatibus reiciendis sapiente quis deserunt.,,2017-01-26 00:00:00 UTC,30,2017-02-25 00:00:00 UTC,2017-08-09 00:00:00 UTC,EZIEMANN,C,,,EZIEMANN,2017-01-26 00:00:00 UTC,RO55,2017-08-09 00:00:00 UTC,,,,,,,,
3467828D5,3467828,25,A,ACTIVE,At harum modi et necessitatibus reiciendis sapiente quis deserunt.,,2017-10-30 14:32:04 UTC,65,2018-01-03 19:32:04 UTC,,BVAPSORISIO,P,,,BVAPSORISIO,2017-10-30 14:32:04 UTC,,,,,,,,,,
3467828D3,3467828,DRO4,VBA15,ACTIVE,At harum modi et necessitatibus reiciendis sapiente quis deserunt.,,2017-08-10 00:00:00 UTC,180,2018-02-06 00:00:00 UTC,2017-09-15 00:00:00 UTC,RO55,C,,,RO55,2017-08-10 00:00:00 UTC,RO55,2017-09-15 00:00:00 UTC,,,,,,,,
3467828D4,3467828,BVA,VBA15,ACTIVE,At harum modi et necessitatibus reiciendis sapiente quis deserunt.,,2017-09-15 00:00:00 UTC,180,2018-03-14 00:00:00 UTC,2017-11-08 00:00:00 UTC,RO55,C,,,RO55,2017-09-15 00:00:00 UTC,RO55,2017-11-08 00:00:00 UTC,,,,,,,,
3593381D2,3593381,BVA,VBA14,ACTIVE,Aspernatur nam consequatur eum.,,2017-10-14 00:00:00 UTC,30,2017-11-13 00:00:00 UTC,2017-12-07 00:00:00 UTC,RO16,C,,,RO16,2017-10-14 00:00:00 UTC,RO19,2017-12-07 00:00:00 UTC,,,,,,,,
3593381D1,3593381,RO16,BVA30,ACTIVE,Aspernatur nam consequatur eum.,,2017-08-31 13:41:18 UTC,30,2017-09-30 17:41:18 UTC,2017-10-14 00:00:00 UTC,RO97,C,,,RO97,2017-08-31 13:41:18 UTC,RO16,2017-10-14 00:00:00 UTC,,,,,,,,
3593381D3,3593381,SLS`,VBA37,ACTIVE,Aspernatur nam consequatur eum.,,2017-11-02 00:00:00 UTC,30,2017-12-02 00:00:00 UTC,2017-12-07 00:00:00 UTC,RO16,C,,,RO16,2017-11-02 00:00:00 UTC,RO19,2017-12-07 00:00:00 UTC,,,,,,,,
3593381D4,3593381,VSR,VBA15,ACTIVE,Aspernatur nam consequatur eum.,,2017-12-07 00:00:00 UTC,180,2018-06-05 00:00:00 UTC,,RO19,P,,,RO19,2017-12-07 00:00:00 UTC,RO19,2017-12-08 00:00:00 UTC,,,,,,,,
3407439D8,3662856,59,B,,Facere suscipit distinctio qui est autem ratione totam omnis.,Temporibus saepe veniam consequatur quo.,2017-12-08 00:00:00 UTC,30,2018-01-19 00:00:00 UTC,,AHOPPE,P,,,AHOPPE,2017-12-08 00:00:00 UTC,,,,,,,,,,
877483D2,877483,VBMS,VBA08,ACTIVE,Illum voluptatem consectetur molestiae maiores commodi est est optio.,Sapiente enim dolores id qui eveniet sequi.,2017-04-24 00:00:00 UTC,30,2017-05-24 00:00:00 UTC,2017-05-24 00:00:00 UTC,RO14,C,,,RO14,2017-04-24 00:00:00 UTC,RO14,2017-05-24 00:00:00 UTC,,,,,,,,
877483D3,877483,VBMS,VBA30,ACTIVE,Illum voluptatem consectetur molestiae maiores commodi est est optio.,Sapiente enim dolores id qui eveniet sequi.,2017-05-24 00:00:00 UTC,30,2017-06-23 00:00:00 UTC,2017-05-24 00:00:00 UTC,RO14,C,,,RO14,2017-05-24 00:00:00 UTC,RO14,2017-05-24 00:00:00 UTC,,,,,,,,
877483D1,877483,VBMS,VBA04,ACTIVE,Illum voluptatem consectetur molestiae maiores commodi est est optio.,Sapiente enim dolores id qui eveniet sequi.,2017-03-31 00:00:00 UTC,30,2017-04-30 00:00:00 UTC,2017-04-24 00:00:00 UTC,RO14,C,,,RO14,2017-03-31 00:00:00 UTC,RO14,2017-04-24 00:00:00 UTC,,,,,,,,
877483D7,877483,KGOTTLIEB,D,ACTIVE,Illum voluptatem consectetur molestiae maiores commodi est est optio.,Sapiente enim dolores id qui eveniet sequi.,2017-09-11 00:00:00 UTC,60,2017-11-10 00:00:00 UTC,2017-11-28 00:00:00 UTC,KGOTTLIEB,C,,,KGOTTLIEB,2017-09-11 00:00:00 UTC,FBEAHAN,2017-11-28 00:00:00 UTC,,,,,,,,
877483D6,877483,KGOTTLIEB,A,ACTIVE,Illum voluptatem consectetur molestiae maiores commodi est est optio.,Sapiente enim dolores id qui eveniet sequi.,2017-08-08 00:00:00 UTC,30,2017-09-07 00:00:00 UTC,2017-09-11 00:00:00 UTC,KGOTTLIEB,C,,,KGOTTLIEB,2017-08-08 00:00:00 UTC,KGOTTLIEB,2017-09-11 00:00:00 UTC,,,,,,,,
877483D5,877483,25,A,,Illum voluptatem consectetur molestiae maiores commodi est est optio.,Sapiente enim dolores id qui eveniet sequi.,2017-08-08 00:00:00 UTC,35,2017-09-12 00:00:00 UTC,2017-09-19 00:00:00 UTC,AABSHIRE,P,,,AABSHIRE,2017-08-08 00:00:00 UTC,,,,,,,,,,
877483D4,877483,JRAYNOR,D,ACTIVE,Illum voluptatem consectetur molestiae maiores commodi est est optio.,Sapiente enim dolores id qui eveniet sequi.,2017-07-11 00:00:00 UTC,1,2017-07-12 00:00:00 UTC,2017-07-11 00:00:00 UTC,JRAYNOR,C,,,JRAYNOR,2017-07-11 00:00:00 UTC,,,,,,,,,,
